URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,FILENAME,URL,Domain,TLD,Title
42,33,0,58.07217004,0.448275862,0.5229071,0.05747214,3,1,0,0,0.0,29,0.69,0,0.0,0,0,0,5,0.119,1,114,5262,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,2,2,4,2,0,2,0,8117703.txt,https://metamazk-log-usa.godaddysites.com/,metamazk-log-usa.godaddysites.com,com,metamazk-log-usagodaddysites
23,16,0,100.0,1.0,0.5229071,0.068641151,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,206,669,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,3,5,0,1,4,1,223854.txt,https://www.doyensec.com,www.doyensec.com,com,doyensec
25,19,0,58.88888889,1.0,0.0038776,0.064188334,2,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,9,78,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,mw205615.txt,http://www.anitaarneitz.at,www.anitaarneitz.at,at,nitrneitz
29,22,0,100.0,1.0,0.0040185,0.056629603,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,959,555,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,28,4,3,101,9,20,1,398649.txt,https://www.konsumentverket.se,www.konsumentverket.se,se,konumentverket
27,20,0,100.0,1.0,0.0799628,0.058659218,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,177,312,1,100.0,100.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,8,60,18,0,4,1,28645.txt,https://www.blakearchive.org,www.blakearchive.org,org,blakearchive
33,26,0,100.0,0.5,0.5229071,0.061721961,3,1,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,606,9381,1,100.0,100.0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,2,10,3,48,0,50,1,428129.txt,https://www.ultimate-tech-news.com,www.ultimate-tech-news.com,com,ultimate-tech-news
31,24,0,100.0,1.0,0.5229071,0.063895449,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,523,215,1,100.0,100.0,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,11,3,6,52,10,7,1,564071.txt,https://www.meganisidreaming.com,www.meganisidreaming.com,com,meganisidreaming
20,13,0,100.0,1.0,0.5229071,0.066684457,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1796,40493,1,100.0,100.0,0,1,1,0,0,1,0,8,1,1,1,0,0,0,0,0,1,43,5,24,248,1,274,1,30383.txt,https://www.twice.com,www.twice.com,com,twice
27,20,0,100.0,0.692307692,0.0019933,0.051164432,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1531,4291,1,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,6,5,16,166,4,21,1,792646.txt,https://www.cluthadc.govt.nz,www.cluthadc.govt.nz,nz,cluthadcgovt
21,14,0,100.0,1.0,0.5229071,0.072291046,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1327,13548,1,100.0,100.0,1,1,1,0,0,1,0,4,0,1,0,0,0,0,1,0,1,149,1,5,123,3,72,1,110278.txt,https://www.topito.com,www.topito.com,com,topito
23,16,0,100.0,1.0,0.5229071,0.073759024,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,932,919,1,100.0,100.0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,19,2,5,170,3,9,1,108321.txt,https://www.orcabook.com,www.orcabook.com,com,orcabook
32,25,0,100.0,1.0,0.5229071,0.062145617,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1793,4053,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,35,4,10,24,0,6,1,618962.txt,https://www.bloomingoakdesign.com,www.bloomingoakdesign.com,com,bloomingoakdesign
105,76,0,8.39187838,0.236111111,0.5229071,0.040854993,3,2,0,0,0.0,79,0.752,12,0.114,0,0,0,6,0.057,1,3,449262,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,8127504.txt,https://bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai.ipfs.cf-ipfs.com/officemayoty365.html,bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai.ipfs.cf-ipfs.com,com,0
31,24,0,39.42581635,0.380952381,0.0069695,0.054657419,2,1,0,0,0.0,20,0.645,0,0.0,0,0,0,4,0.129,0,12,112,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7970073.txt,http://pakunek-allegro.e-kei.pl/,pakunek-allegro.e-kei.pl,pl,pakunek-allegroe-kei
21,14,0,100.0,1.0,0.0101825,0.069445984,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,920,9381,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,30,17,33,117,1,119,1,118346.txt,https://www.laterre.ca,www.laterre.ca,ca,laterre
50,42,0,29.02494331,0.512820513,0.0059772,0.061584933,2,2,0,0,0.0,39,0.78,0,0.0,0,0,0,3,0.06,1,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8003891.txt,https://guatmlinotificacion.guatemalaxnoti.repl.co/,guatmlinotificacion.guatemalaxnoti.repl.co,co,guatmlinotificacionguatemalaxnotirepl
22,16,0,52.99145299,1.0,0.0002752,0.037673281,3,1,0,0,0.0,8,0.364,2,0.091,0,0,0,1,0.045,0,5,46,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw109597.txt,http://www.bugfis03.top,www.bugfis03.top,top,0
31,25,0,63.4567014,0.764705882,0.0799628,0.060059711,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0,9,50,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw39092.txt,http://www.info.saltlakenews.org,www.info.saltlakenews.org,org,infosaltlakenews
29,22,0,100.0,1.0,0.0326503,0.05217812,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1018,9675,1,0.0,0.0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,29,4,22,69,1,25,1,44946.txt,https://www.friedrichshafen.de,www.friedrichshafen.de,de,frierichshafen
28,21,0,100.0,0.785714286,0.028555,0.05865263,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,838,796,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,9,13,90,4,7,1,384485.txt,https://www.foundation.org.uk,www.foundation.org.uk,uk,fondationorg
27,20,0,100.0,0.583333333,0.5229071,0.065023949,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,526,228,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,8,9,19,18,0,22,1,432222.txt,https://www.tyrone-power.com,www.tyrone-power.com,com,tyrone-power
24,17,0,100.0,1.0,0.5229071,0.055222531,3,1,0,0,0.0,10,0.417,1,0.042,0,0,0,1,0.042,1,1112,2126,1,100.0,100.0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,50,3,21,110,0,15,1,148536.txt,https://www.9thwonder.com,www.9thwonder.com,com,9thwonder
19,12,0,100.0,1.0,0.0799628,0.05893199,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,4553,962,1,100.0,100.0,1,0,1,1,0,1,0,4,0,0,0,1,0,0,1,0,1,0,33,22,104,0,18,1,125355.txt,https://www.fmtn.org,www.fmtn.org,org,fmtn
41,34,0,100.0,0.888888889,0.0100856,0.059664055,2,2,0,0,0.0,27,0.659,0,0.0,0,0,0,2,0.049,1,1440,8047,1,0.0,0.0,1,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,15,14,23,135,0,157,1,63744.txt,https://www.earlychildhoodaustralia.org.au,www.earlychildhoodaustralia.org.au,au,erlychildhoodustrliorg
24,17,0,100.0,1.0,0.0040185,0.055568326,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1774,2542,1,90.0,90.0,1,1,1,0,0,1,0,8,0,1,1,1,1,0,1,0,0,83,15,24,134,6,148,1,756880.txt,https://www.travelnews.se,www.travelnews.se,se,travelnew
23,16,0,100.0,1.0,0.0326503,0.055629166,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,590,2876,1,88.88888889,88.88888889,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,40,4,11,53,1,74,1,159185.txt,https://www.intelliad.de,www.intelliad.de,de,intellia
37,28,0,42.06544687,0.541666667,0.5229071,0.048537846,3,1,0,0,0.0,25,0.676,0,0.0,0,0,0,4,0.108,1,139,6543,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,4,2,0,2,0,8121059.txt,https://uphl-dlgkln.godaddysites.com/,uphl-dlgkln.godaddysites.com,com,uphl-dlgklngodaddysites
45,37,0,36.25773711,0.515151515,0.001502,0.041560704,3,1,0,0,0.0,24,0.533,8,0.178,0,0,0,5,0.111,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8002192.txt,https://meta-business-appeal-12792889.web.app/,meta-business-appeal-12792889.web.app,app,meta-business-eal-12792889web
24,18,0,52.10884354,0.6,0.0001194,0.047059667,3,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,8,41,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw65924.txt,http://www.mood.fburl.fun,www.mood.fburl.fun,fun,moodfburl
19,7,0,62.07264957,1.0,0.012178,0.033311649,2,0,0,0,0.0,8,0.421,2,0.105,0,0,0,2,0.105,0,2,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7535932.txt,http://urly.it/3nz8-,urly.it,it,0
32,25,0,100.0,1.0,0.0075051,0.056194985,4,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,5707,48691,1,100.0,100.0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,1,0,1,13,1,8,9,0,13,1,469475.txt,https://www.horsebackarchery.info,www.horsebackarchery.info,info,horsebackarchery
25,18,0,100.0,1.0,0.5229071,0.065297358,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,930,3789,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,14,6,11,81,7,22,1,98116.txt,https://www.cdrecycler.com,www.cdrecycler.com,com,cdrecycler
22,15,0,100.0,1.0,0.0115013,0.052617002,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1654,436,1,100.0,100.0,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,11,4,10,227,0,44,1,39020.txt,https://www.whitman.edu,www.whitman.edu,edu,whitman
209,30,0,7.029038836,0.384615385,0.001502,0.032399638,3,1,0,0,0.0,131,0.627,54,0.258,2,1,1,12,0.077,1,635,606,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,9,0,0,29,0,8115750.txt,https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=4whnd21atruhfi6g8oprsejszy6inglarwnptvtlralldtt0qdqelqmlo0492q2jjth7qvkow62wxpt4611tkg0o6apnv5lml1%5cu0026amp;auth=c7df4609-7819-4ab6-b43a-409f4f077478,ebanking-ch3-ubs-a3ab0.web.app,app,ebanking-ch3-ubs-a3ab0webloginhtml?session=4whnd21atruhfi6g8oprsejszy6inglarwnptvtlralldtt0qdqelqmlo0492q2jjth7qvkow62wxpt4611tkg0o6apnv5lml1%5cu0026amp;auth=c7df4609-7819-4ab6-b43a-409f4f077478
35,28,0,100.0,0.904761905,0.028555,0.065141895,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,218,375,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,14,3,10,22,0,7,1,783855.txt,https://www.companieshousedata.co.uk,www.companieshousedata.co.uk,uk,companieshosedataco
38,31,0,100.0,1.0,0.0799628,0.065152503,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,676,4480,1,100.0,100.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,18,7,10,51,5,45,1,430748.txt,https://www.australiachinarelations.org,www.australiachinarelations.org,org,australiachinarelations
21,15,0,74.1046832,1.0,0.5229071,0.060182064,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw5322.txt,http://www.wulinon.com,www.wulinon.com,com,0
22,15,0,100.0,1.0,0.5229071,0.065278102,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,7258,2676,1,100.0,100.0,1,0,1,1,0,1,0,19,0,0,1,1,1,1,1,0,1,48,30,30,150,12,10,1,657777.txt,https://www.oyeshop.com,www.oyeshop.com,com,oyeshop
31,25,0,66.25438054,1.0,0.5229071,0.061883684,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,2,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw71136.txt,http://www.ondemandbarbering.com,www.ondemandbarbering.com,com,0
49,40,0,44.43902439,0.472222222,0.5229071,0.04767713,3,1,0,0,0.0,30,0.612,5,0.102,0,0,0,6,0.122,1,59,78,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,8054463.txt,https://fb-business-appeal-80239.firebaseapp.com/,fb-business-appeal-80239.firebaseapp.com,com,fb-business-appeal-80239firebaseapp
43,35,0,34.6031746,0.806451613,0.5229071,0.053087488,3,1,0,0,0.0,33,0.767,0,0.0,0,0,0,2,0.047,1,129,368,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,8009015.txt,https://drbozonlinearchivezblogz.weebly.com/,drbozonlinearchivezblogz.weebly.com,com,drbozonlinearchivezblogzweebly
24,17,0,100.0,1.0,0.0799628,0.062921114,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1489,21924,1,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,44,101,55,174,1,173,1,542974.txt,https://www.micfaenza.org,www.micfaenza.org,org,micfaenza
64,37,0,43.16818833,0.484848485,0.0384199,0.058589059,3,3,0,0,0.0,49,0.766,0,0.0,0,0,0,7,0.109,1,4,119,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8070136.txt,https://apetitdriveerin.blob.core.windows.net/apetit/apetit.html,apetitdriveerin.blob.core.windows.net,net,0
24,17,0,100.0,1.0,0.5229071,0.052588518,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,244,6529,1,100.0,100.0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,44,1,2,105,0,6,1,35278.txt,https://www.oxygenxml.com,www.oxygenxml.com,com,oxygenxml
31,23,0,68.3994959,0.722222222,0.0017656,0.042169204,4,1,0,0,0.0,14,0.452,6,0.194,0,0,0,3,0.097,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8005699.txt,https://mail-103054.square.site/,mail-103054.square.site,site,mail-103054square
28,21,0,100.0,1.0,0.012178,0.065792581,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,923,8047,1,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,50,4,20,264,1,271,1,452499.txt,https://www.soccermagazine.it,www.soccermagazine.it,it,soccermagazne
28,22,0,66.93579393,1.0,0.0384199,0.054907954,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,37,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw22921.txt,http://www.securewebproxy.net,www.securewebproxy.net,net,0
33,26,0,100.0,1.0,0.5229071,0.058036168,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,726,9381,1,100.0,100.0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,29,3,5,47,0,67,1,539283.txt,https://www.brightonhovelabour.com,www.brightonhovelabour.com,com,brightonhovelabour
25,18,0,100.0,1.0,0.0799628,0.060952675,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,5036,499,1,0.0,0.0,1,0,1,1,0,1,3,0,0,0,1,1,1,0,1,0,1,185,17,38,7,52,26,1,244401.txt,https://www.cloveworld.org,www.cloveworld.org,org,clovewld
24,18,0,79.59183673,1.0,0.5229071,0.055197337,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,25,153,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,mw144888.txt,http://www.buddymorel.com,www.buddymorel.com,com,buddymorel
46,18,0,29.18474688,1.0,0.012178,0.060157806,2,0,0,0,0.0,32,0.696,1,0.022,0,0,0,6,0.13,0,11,85,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8073960.txt,http://reportermantova.it/cmde.imrc/5/smce.php,reportermantova.it,it,reportermantovacmdeimrc5smcephp
24,17,0,100.0,0.8,0.028555,0.043752293,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,791,8047,1,0.0,0.0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,53,11,15,118,0,130,1,96350.txt,https://www.skwigly.co.uk,www.skwigly.co.uk,uk,skwiglyco
31,24,0,100.0,1.0,0.5229071,0.062322534,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,981,2682,1,100.0,100.0,1,0,1,0,0,1,0,19,0,1,0,0,1,1,1,0,0,26,3,20,35,1,11,1,554275.txt,https://www.thebutlerscloset.com,www.thebutlerscloset.com,com,thebutlerscloset
43,15,1,22.82282282,0.363636364,0.0,0.034841169,3,2,0,0,0.0,18,0.419,12,0.279,0,0,0,6,0.14,0,222,105701,1,0.0,0.0,1,1,0,0,0,0,0,4,1,0,0,1,1,0,1,0,1,10,0,12,0,0,79,0,8113312.txt,http://114.115.214.106/instagram/login.html,114.115.214.106,106,114115214instagramloginhtml
30,23,0,100.0,1.0,0.5229071,0.067522132,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1776,9381,1,100.0,100.0,0,1,1,0,0,1,0,15,0,1,1,0,0,1,1,1,1,33,20,15,120,11,134,1,739999.txt,https://www.projectsmonitor.com,www.projectsmonitor.com,com,projectsmonitor
28,22,0,71.92982456,0.733333333,0.0326503,0.060503758,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,4,196,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw160475.txt,http://www.tork-aesthetics.de,www.tork-aesthetics.de,de,0
29,22,0,100.0,1.0,0.5229071,0.061240257,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,3541,48855,1,100.0,100.0,1,0,1,1,0,1,0,23,0,1,1,0,0,1,1,0,1,35,2,26,21,2,9,1,82840.txt,https://www.magnoliabakery.com,www.magnoliabakery.com,com,magnoliabakery
20,13,0,100.0,1.0,0.5229071,0.068811255,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,682,7655,1,100.0,100.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,12,20,35,80,3,98,1,142835.txt,https://www.oaxis.com,www.oaxis.com,com,oaxis
26,19,0,100.0,1.0,0.5229071,0.063626965,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,9676,49844,1,100.0,100.0,0,1,0,1,0,1,2,7,0,1,1,1,1,1,1,0,1,18,70,24,32,23,19,1,89103.txt,https://www.originalbtc.com,www.originalbtc.com,com,originalbtc
38,30,0,66.03584229,0.5,0.5229071,0.057362841,3,1,0,0,0.0,27,0.711,0,0.0,0,0,0,4,0.105,0,2,47,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oph00532.txt,http://metamask-usaz.godaddysites.com/,metamask-usaz.godaddysites.com,com,0
38,29,0,64.9940547,0.52,0.5229071,0.059015749,3,1,0,0,0.0,27,0.711,0,0.0,0,0,0,3,0.079,1,112,5274,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,4,2,0,2,0,8117700.txt,https://mateimsklogi.godaddysites.com/,mateimsklogi.godaddysites.com,com,mateimsklogigodaddysites
33,26,0,100.0,1.0,0.5229071,0.064120167,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,6172,10544,1,100.0,100.0,0,0,1,0,0,1,0,6,0,1,1,0,0,0,0,0,1,26,3,16,34,0,11,1,601695.txt,https://www.reserveatwauwatosa.com,www.reserveatwauwatosa.com,com,reserveatwauwatosa
32,25,0,66.69538462,0.80952381,0.5229071,0.044059383,3,1,0,0,0.0,16,0.5,6,0.188,0,0,0,3,0.094,0,13,105,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8015543.txt,http://att-107305.weeblysite.com/,att-107305.weeblysite.com,com,att-107305weeblysite
24,18,0,72.65306122,1.0,0.0799628,0.06099957,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw31j0463.txt,http://www.updatezone.org,www.updatezone.org,org,0
26,18,0,48.5380117,0.714285714,0.0009613,0.033265432,3,1,0,0,0.0,13,0.5,3,0.115,0,0,0,2,0.077,1,66,3018,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,7967010.txt,https://c4z83z.webwave.dev/,c4z83z.webwave.dev,dev,c4z83zwebwave
31,24,0,100.0,1.0,0.5229071,0.058641649,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,10069,45621,1,100.0,100.0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,868,3,18,360,1,78,1,105609.txt,https://www.shopthenovogratz.com,www.shopthenovogratz.com,com,shopthenovogratz
36,27,0,65.68685087,0.52173913,0.5229071,0.059836951,3,1,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,16,110,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8041710.txt,https://bestesgrous.firebaseapp.com/,bestesgrous.firebaseapp.com,com,bestesgrousfirebaseapp
45,36,0,49.38560977,0.65625,0.5229071,0.049219636,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8105073.txt,https://maildinshaakckjnw315.firebaseapp.com/,maildinshaakckjnw315.firebaseapp.com,com,maildinshaakckjnw315firebaseapp
143,73,0,6.695391231,0.25,0.0003306,0.04087101,4,2,0,0,0.0,101,0.706,21,0.147,0,0,0,13,0.091,1,4,30007,0,0.0,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8020421.txt,https://bafybeihrsl2ftkgyubeb5gsslfcmoefugg644d7slu5d2tjuwlaub3qofi.ipfs.w3s.link/b52.shtml#google-cloud-compliance@google.com&amp;22039n9h03-99,bafybeihrsl2ftkgyubeb5gsslfcmoefugg644d7slu5d2tjuwlaub3qofi.ipfs.w3s.link,link,0
90,56,0,11.17521842,0.326923077,0.5229071,0.059142077,3,3,0,0,0.0,69,0.767,0,0.0,0,0,0,13,0.144,1,29,132,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8106853.txt,https://jxzzoidrrcowxalt-dot-hf-doorads-roompop.ue.r.appspot.com/#redacted@abuse.ionos.com,jxzzoidrrcowxalt-dot-hf-doorads-roompop.ue.r.appspot.com,com,jxzzoidrrcowxalt-dot-hf-doorads-roompopuerappspot#redacted@abuseionos
23,17,0,79.28994083,1.0,0.0002256,0.054940166,2,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,8,49,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw56150.txt,http://www.sebastiany.ga,www.sebastiany.ga,ga,sebastiany
26,19,0,100.0,1.0,0.5229071,0.065651567,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1857,896,1,100.0,100.0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,143,1,8,197,2,242,1,111623.txt,https://www.visiontimes.com,www.visiontimes.com,com,visiontimes
30,23,0,100.0,1.0,0.5229071,0.056495253,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,3705,9381,1,100.0,100.0,1,1,1,0,0,1,3,2,0,1,0,0,0,0,1,0,1,38,12,20,175,11,202,1,557548.txt,https://www.davidhcannondds.com,www.davidhcannondds.com,com,davidhcannondds
32,26,0,63.22407751,0.611111111,0.5229071,0.064606868,3,2,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,2,51,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw38636.txt,http://www.contact.yahoodaily.com,www.contact.yahoodaily.com,com,0
36,29,0,100.0,1.0,9.07e-05,0.05669971,4,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,962,442,1,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,27,7,19,55,1,7,1,50582.txt,https://www.publichealthscotland.scot,www.publichealthscotland.scot,scot,publichealthtland
